"Fecha aplicación","Año","Cod_Territorio","Nom_Territorio","Cantidad_dosis_aplicadas","fecha_corte"
"2021-10-09","2021","08001","Barranquilla","9.304","2023-02-28"
"2021-10-09","2021","11","Bogotá","39.810","2023-02-28"
"2021-10-09","2021","13","Bolívar","9.252","2023-02-28"
"2021-10-09","2021","13001","Cartagena","6.260","2023-02-28"
"2021-10-09","2021","15","Boyacá","5.713","2023-02-28"
"2021-10-09","2021","17","Caldas","4.564","2023-02-28"
"2021-10-09","2021","18","Caquetá","932","2023-02-28"
"2021-10-09","2021","85","Casanare","1.222","2023-02-28"
"2021-10-09","2021","19","Cauca","4.317","2023-02-28"
"2021-10-09","2021","20","Cesar","6.362","2023-02-28"
"2021-10-09","2021","27","Chocó","437","2023-02-28"
"2021-10-09","2021","23","Córdoba","7.201","2023-02-28"
"2021-10-09","2021","25","Cundinamarca","27.366","2023-02-28"
"2021-10-09","2021","94","Guainía","17","2023-02-28"
"2021-10-09","2021","95","Guaviare","119","2023-02-28"
"2021-10-09","2021","41","Huila","3.753","2023-02-28"
"2021-10-09","2021","44","La Guajira","1.783","2023-02-28"
"2021-10-09","2021","47","Magdalena","2.774","2023-02-28"
"2021-10-09","2021","47001","Santa Marta","3.061","2023-02-28"
"2021-10-09","2021","52","Nariño","4.580","2023-02-28"
"2021-10-09","2021","54","Norte de Santander","6.872","2023-02-28"
"2021-10-09","2021","86","Putumayo","380","2023-02-28"
"2021-10-09","2021","63","Quindío","1.260","2023-02-28"
"2021-10-09","2021","66","Risaralda","4.721","2023-02-28"
"2021-10-09","2021","88","San Andrés y Providencia","52","2023-02-28"
"2021-10-09","2021","68","Santander","14.825","2023-02-28"
"2021-10-09","2021","70","Sucre","5.351","2023-02-28"
"2021-10-09","2021","73","Tolima","5.563","2023-02-28"
"2021-10-09","2021","76","Valle del Cauca","18.060","2023-02-28"
"2021-10-09","2021","76109","Buenaventura","269","2023-02-28"
"2021-10-09","2021","99","Vichada","558","2023-02-28"
"2021-10-09","2021","0","Privados","1.126","2023-02-28"
"2021-10-10","2021","91","Amazonas","51","2023-02-28"
"2021-10-10","2021","05","Antioquia","21.006","2023-02-28"
"2021-10-10","2021","81","Arauca","323","2023-02-28"
"2021-10-10","2021","08","Atlántico","3.656","2023-02-28"
"2021-10-10","2021","08001","Barranquilla","6.931","2023-02-28"
"2021-10-10","2021","11","Bogotá","34.467","2023-02-28"
"2021-10-10","2021","13","Bolívar","2.402","2023-02-28"
"2021-10-10","2021","13001","Cartagena","582","2023-02-28"
"2021-10-10","2021","15","Boyacá","1.035","2023-02-28"
"2021-10-10","2021","17","Caldas","1.315","2023-02-28"
"2021-10-10","2021","18","Caquetá","457","2023-02-28"
"2021-10-10","2021","85","Casanare","896","2023-02-28"
"2021-10-10","2021","19","Cauca","926","2023-02-28"
"2021-10-10","2021","20","Cesar","1.468","2023-02-28"
"2021-10-10","2021","27","Chocó","238","2023-02-28"
"2021-10-10","2021","23","Córdoba","5.357","2023-02-28"
"2021-10-10","2021","25","Cundinamarca","6.611","2023-02-28"
"2021-10-10","2021","95","Guaviare","63","2023-02-28"
"2021-10-10","2021","41","Huila","4.173","2023-02-28"
"2021-10-10","2021","44","La Guajira","240","2023-02-28"
"2021-10-10","2021","47","Magdalena","278","2023-02-28"
"2021-10-10","2021","47001","Santa Marta","649","2023-02-28"
"2021-10-10","2021","50","Meta","14.466","2023-02-28"
"2021-10-10","2021","52","Nariño","916","2023-02-28"
"2021-10-10","2021","54","Norte de Santander","2.194","2023-02-28"
"2021-10-10","2021","86","Putumayo","110","2023-02-28"
"2021-10-10","2021","63","Quindío","82","2023-02-28"
"2021-10-10","2021","66","Risaralda","807","2023-02-28"
"2021-10-10","2021","88","San Andrés y Providencia","16","2023-02-28"
"2021-10-10","2021","68","Santander","4.851","2023-02-28"
"2021-10-10","2021","70","Sucre","1.908","2023-02-28"
"2021-10-10","2021","73","Tolima","2.224","2023-02-28"
"2021-10-10","2021","76","Valle del Cauca","721","2023-02-28"
"2021-10-10","2021","76109","Buenaventura","50","2023-02-28"
"2021-10-10","2021","0","Privados","508","2023-02-28"
"2021-10-11","2021","91","Amazonas","78","2023-02-28"
"2021-10-11","2021","05","Antioquia","42.986","2023-02-28"
"2021-10-11","2021","81","Arauca","1.569","2023-02-28"
"2021-10-11","2021","08","Atlántico","9.516","2023-02-28"
"2021-10-11","2021","08001","Barranquilla","8.715","2023-02-28"
"2021-10-11","2021","11","Bogotá","45.363","2023-02-28"
"2021-10-11","2021","13","Bolívar","6.768","2023-02-28"
"2021-10-11","2021","13001","Cartagena","6.771","2023-02-28"
"2021-10-11","2021","15","Boyacá","12.757","2023-02-28"
"2021-10-11","2021","17","Caldas","4.720","2023-02-28"
"2021-10-11","2021","18","Caquetá","918","2023-02-28"
"2021-10-11","2021","85","Casanare","1.788","2023-02-28"
"2021-10-11","2021","19","Cauca","3.205","2023-02-28"
"2021-10-11","2021","20","Cesar","5.818","2023-02-28"
"2021-10-11","2021","27","Chocó","1.358","2023-02-28"
"2021-10-11","2021","23","Córdoba","11.390","2023-02-28"
"2021-10-11","2021","25","Cundinamarca","25.623","2023-02-28"
"2021-10-11","2021","94","Guainía","51","2023-02-28"
"2021-10-11","2021","95","Guaviare","271","2023-02-28"
"2021-10-11","2021","41","Huila","1.650","2023-02-28"
"2021-10-11","2021","44","La Guajira","2.875","2023-02-28"
"2021-10-11","2021","47","Magdalena","3.981","2023-02-28"
"2021-10-11","2021","47001","Santa Marta","3.332","2023-02-28"
"2021-10-11","2021","52","Nariño","5.096","2023-02-28"
"2021-10-11","2021","54","Norte de Santander","7.856","2023-02-28"
"2021-10-11","2021","86","Putumayo","759","2023-02-28"
"2021-10-11","2021","63","Quindío","3.254","2023-02-28"
"2021-10-11","2021","66","Risaralda","3.818","2023-02-28"
"2021-10-11","2021","88","San Andrés y Providencia","174","2023-02-28"
"2021-10-11","2021","68","Santander","16.817","2023-02-28"
"2021-10-11","2021","70","Sucre","5.526","2023-02-28"
"2021-10-11","2021","73","Tolima","8.781","2023-02-28"
"2021-10-11","2021","76","Valle del Cauca","5.767","2023-02-28"
"2021-10-11","2021","76109","Buenaventura","900","2023-02-28"
"2021-10-11","2021","97","Vaupés","13","2023-02-28"
"2021-10-11","2021","99","Vichada","99","2023-02-28"
"2021-10-11","2021","0","Privados","47.578","2023-02-28"
"2021-10-12","2021","91","Amazonas","48","2023-02-28"
"2021-10-12","2021","05","Antioquia","44.385","2023-02-28"
"2021-10-12","2021","81","Arauca","1.701","2023-02-28"
"2021-10-12","2021","08","Atlántico","7.647","2023-02-28"
"2021-10-12","2021","08001","Barranquilla","12.464","2023-02-28"
"2021-10-12","2021","11","Bogotá","42.903","2023-02-28"
"2021-10-12","2021","13","Bolívar","6.804","2023-02-28"
"2021-10-12","2021","13001","Cartagena","8.310","2023-02-28"
"2021-10-12","2021","15","Boyacá","13.296","2023-02-28"
"2021-10-12","2021","17","Caldas","6.010","2023-02-28"
"2021-10-12","2021","18","Caquetá","1.175","2023-02-28"
"2021-10-12","2021","85","Casanare","1.952","2023-02-28"
"2021-10-12","2021","19","Cauca","5.807","2023-02-28"
"2021-10-12","2021","20","Cesar","6.320","2023-02-28"
"2021-10-12","2021","27","Chocó","976","2023-02-28"
"2021-10-12","2021","23","Córdoba","11.297","2023-02-28"
"2021-10-12","2021","25","Cundinamarca","19.881","2023-02-28"
"2021-10-12","2021","94","Guainía","32","2023-02-28"
"2021-10-12","2021","95","Guaviare","266","2023-02-28"
"2021-10-12","2021","41","Huila","5.674","2023-02-28"
"2021-10-12","2021","44","La Guajira","2.635","2023-02-28"
"2021-10-12","2021","47","Magdalena","3.968","2023-02-28"
"2021-10-12","2021","47001","Santa Marta","3.012","2023-02-28"
"2021-10-12","2021","52","Nariño","7.017","2023-02-28"
"2021-10-12","2021","54","Norte de Santander","9.609","2023-02-28"
"2021-10-12","2021","86","Putumayo","798","2023-02-28"
"2021-10-12","2021","63","Quindío","3.750","2023-02-28"
"2021-10-12","2021","66","Risaralda","6.936","2023-02-28"
"2021-10-12","2021","88","San Andrés y Providencia","138","2023-02-28"
"2021-10-12","2021","68","Santander","14.228","2023-02-28"
"2021-10-12","2021","70","Sucre","5.513","2023-02-28"
"2021-10-12","2021","73","Tolima","14.595","2023-02-28"
"2021-10-12","2021","76","Valle del Cauca","21.430","2023-02-28"
"2021-10-12","2021","76109","Buenaventura","673","2023-02-28"
"2021-10-12","2021","97","Vaupés","80","2023-02-28"
"2021-10-12","2021","99","Vichada","175","2023-02-28"
"2021-10-12","2021","0","Privados","1.190","2023-02-28"
"2021-10-13","2021","91","Amazonas","143","2023-02-28"
"2021-10-13","2021","05","Antioquia","42.262","2023-02-28"
"2021-10-13","2021","81","Arauca","1.713","2023-02-28"
"2021-10-13","2021","08","Atlántico","12.278","2023-02-28"
"2021-10-13","2021","08001","Barranquilla","9.001","2023-02-28"
"2021-10-13","2021","11","Bogotá","37.241","2023-02-28"
"2021-10-13","2021","13","Bolívar","5.401","2023-02-28"
"2021-10-13","2021","13001","Cartagena","6.493","2023-02-28"
"2021-10-13","2021","15","Boyacá","13.076","2023-02-28"
"2021-10-13","2021","17","Caldas","9.115","2023-02-28"
"2021-10-13","2021","18","Caquetá","971","2023-02-28"
"2021-10-13","2021","85","Casanare","2.027","2023-02-28"
"2021-10-13","2021","19","Cauca","4.237","2023-02-28"
"2021-10-13","2021","20","Cesar","9.515","2023-02-28"
"2021-10-13","2021","27","Chocó","1.196","2023-02-28"
"2021-10-13","2021","23","Córdoba","10.406","2023-02-28"
"2021-10-13","2021","25","Cundinamarca","19.154","2023-02-28"
"2021-10-13","2021","94","Guainía","86","2023-02-28"
"2021-10-13","2021","95","Guaviare","232","2023-02-28"
"2021-10-13","2021","41","Huila","5.055","2023-02-28"
"2021-10-13","2021","44","La Guajira","2.929","2023-02-28"
"2021-10-13","2021","47","Magdalena","2.243","2023-02-28"
"2021-10-13","2021","47001","Santa Marta","3.030","2023-02-28"
"2021-10-13","2021","52","Nariño","8.515","2023-02-28"
"2021-10-13","2021","54","Norte de Santander","9.955","2023-02-28"
"2021-10-13","2021","86","Putumayo","751","2023-02-28"
"2021-10-13","2021","63","Quindío","2.988","2023-02-28"
"2021-10-13","2021","66","Risaralda","4.222","2023-02-28"
"2021-10-13","2021","88","San Andrés y Providencia","156","2023-02-28"
"2021-10-13","2021","68","Santander","13.674","2023-02-28"
"2021-10-13","2021","70","Sucre","6.301","2023-02-28"
"2021-10-13","2021","73","Tolima","9.613","2023-02-28"
"2021-10-13","2021","76","Valle del Cauca","17.711","2023-02-28"
"2021-10-13","2021","76109","Buenaventura","896","2023-02-28"
"2021-10-13","2021","97","Vaupés","46","2023-02-28"
"2021-10-13","2021","99","Vichada","173","2023-02-28"
"2021-10-13","2021","0","Privados","768","2023-02-28"
"2021-10-14","2021","91","Amazonas","316","2023-02-28"
"2021-10-14","2021","05","Antioquia","31.434","2023-02-28"
"2021-10-14","2021","81","Arauca","1.645","2023-02-28"
"2021-10-14","2021","08","Atlántico","8.345","2023-02-28"
"2021-10-14","2021","08001","Barranquilla","8.257","2023-02-28"
"2021-10-14","2021","11","Bogotá","32.471","2023-02-28"
"2021-10-14","2021","13","Bolívar","5.759","2023-02-28"
"2021-10-14","2021","13001","Cartagena","7.444","2023-02-28"
"2021-10-14","2021","15","Boyacá","13.188","2023-02-28"
"2021-10-14","2021","17","Caldas","8.319","2023-02-28"
"2021-10-14","2021","18","Caquetá","961","2023-02-28"
"2021-10-14","2021","85","Casanare","1.985","2023-02-28"
"2021-10-14","2021","19","Cauca","7.813","2023-02-28"
"2021-10-14","2021","20","Cesar","7.799","2023-02-28"
"2021-10-14","2021","27","Chocó","985","2023-02-28"
"2021-10-14","2021","23","Córdoba","11.093","2023-02-28"
"2021-10-14","2021","25","Cundinamarca","10.850","2023-02-28"
"2021-10-14","2021","94","Guainía","71","2023-02-28"
"2021-10-14","2021","95","Guaviare","230","2023-02-28"
"2021-10-14","2021","41","Huila","4.832","2023-02-28"
"2021-10-14","2021","44","La Guajira","3.615","2023-02-28"
"2021-10-14","2021","47","Magdalena","2.467","2023-02-28"
"2021-10-14","2021","47001","Santa Marta","2.542","2023-02-28"
"2021-10-14","2021","50","Meta","10.215","2023-02-28"
"2021-10-14","2021","52","Nariño","8.612","2023-02-28"
"2021-10-14","2021","54","Norte de Santander","9.526","2023-02-28"
"2021-10-14","2021","86","Putumayo","731","2023-02-28"
"2021-10-14","2021","63","Quindío","2.959","2023-02-28"
"2021-10-14","2021","66","Risaralda","5.669","2023-02-28"
"2021-10-14","2021","88","San Andrés y Providencia","135","2023-02-28"
"2021-10-14","2021","68","Santander","9.162","2023-02-28"
"2021-10-14","2021","70","Sucre","4.672","2023-02-28"
"2021-10-14","2021","73","Tolima","7.202","2023-02-28"
"2021-10-14","2021","76","Valle del Cauca","22.566","2023-02-28"
"2021-10-14","2021","76109","Buenaventura","612","2023-02-28"
"2021-10-14","2021","99","Vichada","154","2023-02-28"
"2021-10-14","2021","0","Privados","763","2023-02-28"
"2021-10-15","2021","91","Amazonas","223","2023-02-28"
"2021-10-15","2021","05","Antioquia","27.880","2023-02-28"
"2021-10-15","2021","81","Arauca","1.306","2023-02-28"
"2021-10-15","2021","08","Atlántico","8.236","2023-02-28"
"2021-10-15","2021","08001","Barranquilla","7.977","2023-02-28"
"2021-10-15","2021","11","Bogotá","33.030","2023-02-28"
"2021-10-15","2021","13","Bolívar","5.816","2023-02-28"
"2021-10-15","2021","13001","Cartagena","6.644","2023-02-28"
"2021-10-15","2021","15","Boyacá","7.829","2023-02-28"
"2021-10-15","2021","17","Caldas","4.964","2023-02-28"
"2021-10-15","2021","18","Caquetá","1.050","2023-02-28"
"2021-10-15","2021","85","Casanare","2.562","2023-02-28"
"2021-10-15","2021","19","Cauca","4.548","2023-02-28"
"2021-10-15","2021","20","Cesar","5.745","2023-02-28"
"2021-10-15","2021","27","Chocó","900","2023-02-28"
"2021-10-15","2021","23","Córdoba","8.678","2023-02-28"
"2021-10-15","2021","25","Cundinamarca","5.331","2023-02-28"
"2021-10-15","2021","94","Guainía","58","2023-02-28"
"2021-10-15","2021","95","Guaviare","280","2023-02-28"
"2021-10-15","2021","41","Huila","5.452","2023-02-28"
"2021-10-15","2021","44","La Guajira","3.340","2023-02-28"
"2021-10-15","2021","47","Magdalena","2.061","2023-02-28"
"2021-10-15","2021","47001","Santa Marta","2.961","2023-02-28"
"2021-10-15","2021","50","Meta","5.739","2023-02-28"
"2021-10-15","2021","52","Nariño","8.028","2023-02-28"
"2021-10-15","2021","54","Norte de Santander","9.472","2023-02-28"
"2021-10-15","2021","86","Putumayo","660","2023-02-28"
"2021-10-15","2021","63","Quindío","2.788","2023-02-28"
"2021-10-15","2021","66","Risaralda","3.548","2023-02-28"
"2021-10-15","2021","88","San Andrés y Providencia","129","2023-02-28"
"2021-10-15","2021","68","Santander","9.795","2023-02-28"
"2021-10-15","2021","70","Sucre","4.123","2023-02-28"
"2021-10-15","2021","73","Tolima","7.383","2023-02-28"
"2021-10-15","2021","76","Valle del Cauca","13.407","2023-02-28"
"2021-10-15","2021","76109","Buenaventura","927","2023-02-28"
"2021-10-15","2021","99","Vichada","177","2023-02-28"
"2021-10-15","2021","0","Privados","497","2023-02-28"
"2021-10-16","2021","91","Amazonas","65","2023-02-28"
"2021-10-16","2021","05","Antioquia","25.958","2023-02-28"
"2021-10-16","2021","81","Arauca","602","2023-02-28"
"2021-10-16","2021","08","Atlántico","7.604","2023-02-28"
"2021-10-16","2021","08001","Barranquilla","7.203","2023-02-28"
"2021-10-16","2021","11","Bogotá","33.319","2023-02-28"
"2021-10-16","2021","13","Bolívar","4.776","2023-02-28"
"2021-10-16","2021","13001","Cartagena","3.972","2023-02-28"
"2021-10-16","2021","15","Boyacá","3.686","2023-02-28"
"2021-10-16","2021","17","Caldas","3.653","2023-02-28"
"2021-10-16","2021","18","Caquetá","1.029","2023-02-28"
"2021-10-16","2021","85","Casanare","1.120","2023-02-28"
"2021-10-16","2021","19","Cauca","3.461","2023-02-28"
"2021-10-16","2021","20","Cesar","2.158","2023-02-28"
"2021-10-16","2021","27","Chocó","464","2023-02-28"
"2021-10-16","2021","23","Córdoba","2.204","2023-02-28"
"2021-10-16","2021","25","Cundinamarca","10.834","2023-02-28"
"2021-10-16","2021","94","Guainía","90","2023-02-28"
"2021-10-16","2021","95","Guaviare","42","2023-02-28"
"2021-10-16","2021","41","Huila","3.900","2023-02-28"
"2021-10-16","2021","44","La Guajira","1.217","2023-02-28"
"2021-10-16","2021","47","Magdalena","2.524","2023-02-28"
"2021-10-16","2021","47001","Santa Marta","1.839","2023-02-28"
"2021-10-16","2021","50","Meta","15.032","2023-02-28"
"2021-10-16","2021","52","Nariño","6.361","2023-02-28"
"2021-10-16","2021","54","Norte de Santander","6.565","2023-02-28"
"2021-10-16","2021","86","Putumayo","271","2023-02-28"
"2021-10-16","2021","63","Quindío","1.266","2023-02-28"
"2021-10-16","2021","66","Risaralda","3.550","2023-02-28"
"2021-10-16","2021","88","San Andrés y Providencia","49","2023-02-28"
"2021-10-16","2021","68","Santander","7.741","2023-02-28"
"2021-10-16","2021","70","Sucre","4.624","2023-02-28"
"2021-10-16","2021","73","Tolima","4.230","2023-02-28"
"2021-10-16","2021","76","Valle del Cauca","17.433","2023-02-28"
"2021-10-16","2021","76109","Buenaventura","328","2023-02-28"
"2021-10-16","2021","99","Vichada","4","2023-02-28"
"2021-10-17","2021","91","Amazonas","138","2023-02-28"
"2021-10-17","2021","05","Antioquia","15.696","2023-02-28"
"2021-10-17","2021","81","Arauca","256","2023-02-28"
"2021-10-17","2021","08","Atlántico","3.929","2023-02-28"
"2021-10-17","2021","08001","Barranquilla","5.639","2023-02-28"
"2021-10-17","2021","11","Bogotá","30.182","2023-02-28"
"2021-10-17","2021","13","Bolívar","996","2023-02-28"
"2021-10-17","2021","13001","Cartagena","375","2023-02-28"
"2021-10-17","2021","15","Boyacá","697","2023-02-28"
"2021-10-17","2021","17","Caldas","1.247","2023-02-28"
"2021-10-17","2021","18","Caquetá","479","2023-02-28"
"2021-10-17","2021","85","Casanare","326","2023-02-28"
"2021-10-17","2021","19","Cauca","739","2023-02-28"
"2021-10-17","2021","20","Cesar","637","2023-02-28"
"2021-10-17","2021","27","Chocó","23","2023-02-28"
"2021-10-17","2021","23","Córdoba","2.720","2023-02-28"
"2021-10-17","2021","25","Cundinamarca","8.541","2023-02-28"
"2021-10-17","2021","41","Huila","2.306","2023-02-28"
"2021-10-17","2021","44","La Guajira","670","2023-02-28"
"2021-10-17","2021","47","Magdalena","517","2023-02-28"
"2021-10-17","2021","50","Meta","25.072","2023-02-28"
"2021-10-17","2021","52","Nariño","2.711","2023-02-28"
"2021-10-17","2021","54","Norte de Santander","2.852","2023-02-28"
"2021-10-17","2021","86","Putumayo","71","2023-02-28"
"2021-10-17","2021","63","Quindío","325","2023-02-28"
"2021-10-17","2021","66","Risaralda","768","2023-02-28"
"2021-10-17","2021","88","San Andrés y Providencia","7","2023-02-28"
"2021-10-17","2021","68","Santander","2.345","2023-02-28"
"2021-10-17","2021","70","Sucre","1.292","2023-02-28"
"2021-10-17","2021","73","Tolima","1.010","2023-02-28"
"2021-10-17","2021","76","Valle del Cauca","7.329","2023-02-28"
"2021-10-17","2021","76109","Buenaventura","95","2023-02-28"
"2021-10-17","2021","0","Privados","732","2023-02-28"
"2021-10-18","2021","05","Antioquia","9.579","2023-02-28"
"2021-10-18","2021","81","Arauca","495","2023-02-28"
"2021-10-18","2021","08","Atlántico","2.690","2023-02-28"
